code_bss,date_mesure,niveau_nappe_eau,profondeur_nappe,nom_piezo,station_name,RR,TX,TN,TM,type_averse,niveau_categorise
09908X0345/AUBE,1981-03-25,28.04,8.03,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.8,18.3,9.8,14.0,légère,moyen
09908X0345/AUBE,1981-04-05,28.65,7.42,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,20.0,9.9,14.7,légère/nulle,haut
09908X0345/AUBE,1981-04-15,28.63,7.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,20.0,12.2,15.6,légère/nulle,haut
09908X0345/AUBE,1981-04-25,28.5,7.57,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.0,16.4,7.8,12.0,légère,haut
09908X0345/AUBE,1981-05-15,28.3,7.77,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.9,12.5,14.9,légère/nulle,haut
09908X0345/AUBE,1981-05-25,28.21,7.86,Aube Rouge - 810,MONTPELLIER-AEROPORT,5.7,17.7,13.9,16.0,légère,moyen
09908X0345/AUBE,1981-06-05,28.04,8.03,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,24.8,11.1,18.5,légère/nulle,moyen
09908X0345/AUBE,1981-06-15,27.78,8.29,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,31.4,18.1,25.5,légère/nulle,moyen
09908X0345/AUBE,1981-06-25,27.65,8.42,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,22.0,16.1,18.6,légère/nulle,moyen
09908X0345/AUBE,1981-07-05,27.98,8.09,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.0,28.0,15.6,21.9,légère,moyen
09908X0345/AUBE,1981-07-15,27.82,8.25,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,31.9,17.8,25.3,légère/nulle,moyen
09908X0345/AUBE,1981-07-25,27.79,8.28,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,24.3,14.9,19.5,légère/nulle,moyen
09908X0345/AUBE,1981-08-05,27.66,8.41,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.0,18.2,24.7,légère/nulle,moyen
09908X0345/AUBE,1981-08-15,27.54,8.53,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.3,17.1,22.3,légère/nulle,moyen
09908X0345/AUBE,1981-08-25,27.41,8.66,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.2,15.9,21.5,légère/nulle,moyen
09908X0345/AUBE,1981-09-05,27.25,8.82,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,24.9,12.7,19.0,légère/nulle,bas
09908X0345/AUBE,1981-09-15,27.2,8.87,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.2,13.3,20.2,légère/nulle,bas
09908X0345/AUBE,1981-09-25,27.12,8.95,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,22.1,9.7,15.4,légère/nulle,bas
09908X0345/AUBE,1981-10-05,27.37,8.7,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,20.8,16.7,19.1,légère/nulle,bas
09908X0345/AUBE,1981-10-15,27.32,8.75,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,23.2,11.8,17.2,légère/nulle,bas
09908X0345/AUBE,1981-10-25,27.28,8.79,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.0,16.5,3.4,9.8,légère,bas
09908X0345/AUBE,1981-11-05,27.19,8.88,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.6,9.8,12.2,légère/nulle,bas
09908X0345/AUBE,1981-11-15,27.16,8.91,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.5,0.5,8.1,légère/nulle,bas
09908X0345/AUBE,1981-11-25,27.09,8.98,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.2,4.8,9.9,légère/nulle,bas
09908X0345/AUBE,1981-12-05,27.0,9.07,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,12.2,3.9,8.2,légère/nulle,bas
09908X0345/AUBE,1981-12-15,26.99,9.08,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.6,17.0,8.1,11.1,légère,bas
09908X0345/AUBE,1981-12-25,27.33,8.74,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,9.3,2.0,5.6,légère/nulle,bas
09908X0345/AUBE,1981-12-31,27.72,8.35,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.1,7.9,11.0,légère/nulle,moyen
09908X0345/AUBE,1982-01-01,27.69,8.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.1,5.7,9.6,légère/nulle,moyen
09908X0345/AUBE,1982-01-15,27.64,8.43,Aube Rouge - 810,MONTPELLIER-AEROPORT,2.9,12.2,6.9,9.9,légère,moyen
09908X0345/AUBE,1982-01-25,27.69,8.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,11.1,-1.1,4.7,légère/nulle,moyen
09908X0345/AUBE,1982-02-05,27.63,8.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,12.8,6.0,8.8,légère/nulle,moyen
09908X0345/AUBE,1982-02-15,28.02,8.05,Aube Rouge - 810,MONTPELLIER-AEROPORT,14.1,8.2,1.3,5.5,modérée,moyen
09908X0345/AUBE,1982-02-25,28.42,7.65,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,8.9,-1.2,3.4,légère/nulle,haut
09908X0345/AUBE,1982-03-05,28.38,7.69,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.2,7.1,10.3,légère/nulle,haut
09908X0345/AUBE,1982-03-15,28.25,7.82,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.2,0.0,7.7,légère/nulle,moyen
09908X0345/AUBE,1982-03-25,28.06,8.01,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.2,3.7,9.4,légère/nulle,moyen
09908X0345/AUBE,1982-04-09,28.73,7.34,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.7,8.3,14.8,légère/nulle,haut
09908X0345/AUBE,1982-04-15,28.69,7.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.2,13.8,6.8,10.3,légère,haut
09908X0345/AUBE,1982-04-25,28.51,7.56,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.4,4.2,11.5,légère/nulle,haut
09908X0345/AUBE,1982-05-05,28.34,7.73,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.0,10.0,13.0,légère/nulle,haut
09908X0345/AUBE,1982-05-15,28.09,7.98,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,20.3,8.2,15.0,légère/nulle,moyen
09908X0345/AUBE,1982-05-25,27.89,8.18,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,24.8,10.7,17.5,légère/nulle,moyen
09908X0345/AUBE,1982-06-05,27.76,8.31,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,24.3,16.0,20.1,légère/nulle,moyen
09908X0345/AUBE,1982-06-15,27.58,8.49,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.6,16.8,22.3,légère/nulle,moyen
09908X0345/AUBE,1982-06-25,26.75,9.32,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.5,26.6,16.9,21.4,légère,bas
09908X0345/AUBE,1982-07-05,26.35,9.72,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,32.2,20.0,25.7,légère/nulle,bas
09908X0345/AUBE,1982-07-15,26.15,9.92,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.4,21.7,25.8,légère/nulle,bas
09908X0345/AUBE,1982-07-25,26.02,10.05,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,31.5,19.3,25.2,légère/nulle,bas
09908X0345/AUBE,1982-08-05,26.31,9.76,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.9,17.2,23.3,légère/nulle,bas
09908X0345/AUBE,1982-08-15,26.13,9.94,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.2,26.5,20.4,23.1,légère,bas
09908X0345/AUBE,1982-08-25,25.86,10.21,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.1,15.3,20.8,légère/nulle,bas
09908X0345/AUBE,1982-09-05,25.59,10.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.4,23.4,19.3,20.9,légère,bas
09908X0345/AUBE,1982-09-15,25.31,10.76,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.0,15.3,21.0,légère/nulle,bas
09908X0345/AUBE,1982-09-25,25.31,10.76,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.3,24.5,19.7,22.6,légère,bas
09908X0345/AUBE,1982-10-05,25.41,10.66,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.4,21.1,12.1,16.0,légère,bas
09908X0345/AUBE,1982-10-15,25.42,10.65,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.5,12.2,14.9,légère/nulle,bas
09908X0345/AUBE,1982-10-25,25.88,10.19,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.0,18.1,6.6,12.6,légère,bas
09908X0345/AUBE,1982-11-05,25.82,10.25,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,18.2,5.4,10.9,légère,bas
09908X0345/AUBE,1982-11-15,26.36,9.71,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,11.6,7.9,9.1,légère/nulle,bas
09908X0345/AUBE,1982-11-25,26.41,9.66,Aube Rouge - 810,MONTPELLIER-AEROPORT,6.3,15.6,6.7,9.4,légère,bas
09908X0345/AUBE,1982-12-05,26.3,9.77,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.4,2.1,6.5,légère/nulle,bas
09908X0345/AUBE,1982-12-15,26.33,9.74,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.4,14.2,2.1,5.6,légère,bas
09908X0345/AUBE,1982-12-25,26.54,9.53,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.1,-3.2,5.2,légère/nulle,bas
09908X0345/AUBE,1982-12-31,26.57,9.5,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,8.3,-0.8,3.9,légère/nulle,bas
09908X0345/AUBE,1983-01-05,26.55,9.52,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.2,10.0,12.9,légère/nulle,bas
09908X0345/AUBE,1983-01-15,26.53,9.54,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.4,7.2,11.8,légère/nulle,bas
09908X0345/AUBE,1983-01-25,26.48,9.59,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,9.3,-4.4,1.6,légère/nulle,bas
09908X0345/AUBE,1983-02-05,26.33,9.74,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,9.4,0.1,3.2,légère,bas
09908X0345/AUBE,1983-02-15,26.28,9.79,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.4,8.1,0.7,3.7,légère,bas
09908X0345/AUBE,1983-02-25,26.78,9.29,Aube Rouge - 810,MONTPELLIER-AEROPORT,49.4,10.2,4.7,8.9,forte,bas
09908X0345/AUBE,1983-03-05,27.75,8.32,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.7,2.1,8.4,légère/nulle,moyen
09908X0345/AUBE,1983-03-15,27.74,8.33,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.9,13.7,7.6,11.2,légère,moyen
09908X0345/AUBE,1983-03-25,27.75,8.32,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,12.1,8.0,9.5,légère/nulle,moyen
09908X0345/AUBE,1983-04-05,27.65,8.42,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.9,6.6,11.3,légère/nulle,moyen
09908X0345/AUBE,1983-04-15,27.36,8.71,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,21.0,5.1,13.0,légère/nulle,bas
09908X0345/AUBE,1983-04-25,27.33,8.74,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.0,13.4,14.3,légère/nulle,bas
09908X0345/AUBE,1983-05-05,26.9,9.17,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.6,11.4,15.8,légère/nulle,bas
09908X0345/AUBE,1983-05-15,26.79,9.28,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.8,18.9,15.0,16.4,légère,bas
09908X0345/AUBE,1983-05-25,26.61,9.46,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.6,12.0,15.1,légère/nulle,bas
09908X0345/AUBE,1983-06-05,26.24,9.83,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.1,13.0,21.3,légère/nulle,bas
09908X0345/AUBE,1983-06-15,25.99,10.08,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.8,15.9,22.3,légère/nulle,bas
09908X0345/AUBE,1983-06-25,25.98,10.09,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,23.0,15.6,19.8,légère/nulle,bas
09908X0345/AUBE,1983-07-05,25.98,10.09,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.8,15.9,21.8,légère/nulle,bas
09908X0345/AUBE,1983-07-15,25.6,10.47,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.1,18.1,25.0,légère/nulle,bas
09908X0345/AUBE,1983-07-25,25.49,10.58,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.8,21.9,26.6,légère/nulle,bas
09908X0345/AUBE,1983-08-05,25.15,10.92,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.1,14.9,23.5,légère/nulle,bas
09908X0345/AUBE,1983-08-15,25.17,10.9,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.9,17.7,22.3,légère/nulle,bas
09908X0345/AUBE,1983-08-25,25.71,10.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,2.9,27.6,17.7,21.8,légère,bas
09908X0345/AUBE,1983-09-05,25.95,10.12,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.9,16.2,23.6,légère/nulle,bas
09908X0345/AUBE,1983-09-15,25.89,10.18,Aube Rouge - 810,MONTPELLIER-AEROPORT,2.4,21.5,20.1,20.9,légère,bas
09908X0345/AUBE,1983-09-25,25.52,10.55,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,36.3,13.5,23.5,légère/nulle,bas
09908X0345/AUBE,1983-10-05,25.25,10.82,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,22.8,17.0,19.7,légère/nulle,bas
09908X0345/AUBE,1983-10-15,25.14,10.93,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,20.2,10.5,15.6,légère/nulle,bas
09908X0345/AUBE,1983-10-25,25.13,10.94,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.2,4.4,11.0,légère/nulle,bas
09908X0345/AUBE,1983-11-05,25.22,10.85,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.1,12.0,14.4,légère/nulle,bas
09908X0345/AUBE,1983-11-15,25.38,10.69,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.0,9.3,6.9,8.1,légère,bas
09908X0345/AUBE,1983-11-25,25.52,10.55,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.9,8.9,11.7,légère/nulle,bas
09908X0345/AUBE,1983-12-05,25.32,10.75,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,10.4,-3.9,1.7,légère/nulle,bas
09908X0345/AUBE,1983-12-15,25.19,10.88,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.5,12.9,4.8,10.5,légère,bas
09908X0345/AUBE,1983-12-25,25.26,10.81,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.0,4.7,10.6,légère/nulle,bas
09908X0345/AUBE,1983-12-31,25.27,10.8,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.7,4.6,10.2,légère/nulle,bas
09908X0345/AUBE,1984-01-01,25.27,10.8,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.0,0.2,6.5,légère/nulle,bas
09908X0345/AUBE,1984-01-05,25.67,10.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,9.2,2.8,5.6,légère/nulle,bas
09908X0345/AUBE,1984-01-15,25.43,10.64,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.5,8.4,10.5,légère/nulle,bas
09908X0345/AUBE,1984-01-25,25.41,10.66,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,12.1,3.7,6.6,légère/nulle,bas
09908X0345/AUBE,1984-02-05,25.61,10.46,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.4,6.2,12.1,légère/nulle,bas
09908X0345/AUBE,1984-02-15,25.36,10.71,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,8.0,-4.3,1.3,légère/nulle,bas
09908X0345/AUBE,1984-02-25,25.61,10.46,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,7.3,1.1,4.4,légère/nulle,bas
09908X0345/AUBE,1984-03-05,25.63,10.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.3,-2.3,6.1,légère/nulle,bas
09908X0345/AUBE,1984-03-15,25.63,10.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,18.0,8.7,5.8,7.5,modérée,bas
09908X0345/AUBE,1984-03-25,25.95,10.12,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.8,14.3,7.9,10.8,légère,bas
09908X0345/AUBE,1984-04-05,26.13,9.94,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,18.7,5.9,10.9,légère,bas
09908X0345/AUBE,1984-04-15,25.95,10.12,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.8,7.0,11.9,légère/nulle,bas
09908X0345/AUBE,1984-04-25,25.89,10.18,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.4,8.3,13.5,légère/nulle,bas
09908X0345/AUBE,1984-05-05,26.13,9.94,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,21.0,8.2,15.1,légère/nulle,bas
09908X0345/AUBE,1984-05-15,25.95,10.12,Aube Rouge - 810,MONTPELLIER-AEROPORT,18.4,13.9,9.9,11.6,modérée,bas
09908X0345/AUBE,1984-05-25,25.89,10.18,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.3,23.8,10.8,17.2,légère,bas
09908X0345/AUBE,1984-06-05,25.96,10.11,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.5,9.0,14.2,légère/nulle,bas
09908X0345/AUBE,1984-06-15,25.67,10.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.0,14.5,22.3,légère/nulle,bas
09908X0345/AUBE,1984-06-25,25.47,10.6,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.9,14.8,22.8,légère/nulle,bas
09908X0345/AUBE,1984-07-05,24.91,11.16,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.6,15.9,21.5,légère/nulle,bas
09908X0345/AUBE,1984-07-15,24.63,11.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.4,20.2,25.1,légère/nulle,bas
09908X0345/AUBE,1984-07-25,24.31,11.76,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,32.9,19.7,25.8,légère/nulle,bas
09908X0345/AUBE,1984-08-05,24.39,11.68,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.9,17.9,24.0,légère/nulle,bas
09908X0345/AUBE,1984-08-15,24.59,11.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.0,16.3,22.4,légère/nulle,bas
09908X0345/AUBE,1984-08-23,24.27,11.8,Aube Rouge - 810,MONTPELLIER-AEROPORT,52.8,24.3,18.1,21.2,très forte,bas
09908X0345/AUBE,1984-08-25,25.37,10.7,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.8,16.4,21.0,légère/nulle,bas
09908X0345/AUBE,1984-09-05,25.47,10.6,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,24.6,16.9,19.5,légère/nulle,bas
09908X0345/AUBE,1984-09-15,25.03,11.04,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,25.1,18.8,21.0,légère/nulle,bas
09908X0345/AUBE,1984-09-25,24.61,11.46,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.5,10.2,14.4,légère/nulle,bas
09908X0345/AUBE,1984-10-05,25.41,10.66,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.2,8.3,13.6,légère/nulle,bas
09908X0345/AUBE,1984-10-15,25.07,11.0,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,21.2,9.9,14.2,légère/nulle,bas
09908X0345/AUBE,1984-10-25,24.69,11.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.3,19.2,17.8,18.1,légère,bas
09908X0345/AUBE,1984-11-05,24.63,11.44,Aube Rouge - 810,MONTPELLIER-AEROPORT,34.4,17.0,15.0,15.8,forte,bas
09908X0345/AUBE,1984-11-07,25.87,10.2,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.5,14.3,17.3,légère/nulle,bas
09908X0345/AUBE,1984-11-15,26.15,9.92,Aube Rouge - 810,MONTPELLIER-AEROPORT,4.8,14.4,8.1,9.2,légère,bas
09908X0345/AUBE,1984-11-25,26.11,9.96,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,16.2,5.9,10.9,légère/nulle,bas
09908X0345/AUBE,1984-12-05,26.97,9.1,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,13.3,2.8,7.5,légère/nulle,bas
09908X0345/AUBE,1984-12-15,26.67,9.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,24.8,10.8,1.9,6.6,modérée,bas
09908X0345/AUBE,1984-12-25,26.87,9.2,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,10.2,3.8,5.8,légère/nulle,bas
09908X0345/AUBE,1985-01-05,26.7,9.37,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,-0.7,-5.8,-3.6,légère/nulle,bas
09908X0345/AUBE,1985-01-15,26.49,9.58,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,-1.9,-10.9,-7.3,légère/nulle,bas
09908X0345/AUBE,1985-01-25,26.49,9.58,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.5,9.4,-1.3,3.5,légère,bas
09908X0345/AUBE,1985-02-05,26.34,9.73,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.8,8.6,10.8,légère/nulle,bas
09908X0345/AUBE,1985-02-15,26.29,9.78,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,19.0,7.5,12.1,légère/nulle,bas
09908X0345/AUBE,1985-02-25,26.33,9.74,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,11.0,2.0,6.4,légère/nulle,bas
09908X0345/AUBE,1985-03-05,26.33,9.74,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.3,10.0,4.8,7.5,légère,bas
09908X0345/AUBE,1985-03-15,26.29,9.78,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,14.1,5.2,9.2,légère/nulle,bas
09908X0345/AUBE,1985-03-25,26.24,9.83,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.9,14.3,1.8,8.6,légère,bas
09908X0345/AUBE,1985-04-05,26.17,9.9,Aube Rouge - 810,MONTPELLIER-AEROPORT,4.7,13.7,10.0,12.6,légère,bas
09908X0345/AUBE,1985-04-15,26.07,10.0,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,17.9,8.3,12.9,légère/nulle,bas
09908X0345/AUBE,1985-04-25,26.01,10.06,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.2,18.7,9.9,13.8,légère,bas
09908X0345/AUBE,1985-05-05,25.79,10.28,Aube Rouge - 810,MONTPELLIER-AEROPORT,18.3,17.4,9.3,13.6,modérée,bas
09908X0345/AUBE,1985-05-15,25.97,10.1,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,18.0,7.7,13.3,légère/nulle,bas
09908X0345/AUBE,1985-05-25,25.85,10.22,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.4,12.0,19.6,légère/nulle,bas
09908X0345/AUBE,1985-06-05,25.67,10.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,23.2,13.9,19.1,légère/nulle,bas
09908X0345/AUBE,1985-06-15,25.59,10.48,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.1,18.3,22.5,légère/nulle,bas
09908X0345/AUBE,1985-06-25,25.57,10.5,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.4,12.3,21.2,légère/nulle,bas
09908X0345/AUBE,1985-07-05,25.33,10.74,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,30.5,17.9,24.5,légère/nulle,bas
09908X0345/AUBE,1985-07-15,25.35,10.72,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.2,28.4,19.8,24.0,légère,bas
09908X0345/AUBE,1985-07-25,24.69,11.38,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,29.1,18.9,23.1,légère/nulle,bas
09908X0345/AUBE,1985-08-05,24.67,11.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,18.8,25.9,15.0,21.0,modérée,bas
09908X0345/AUBE,1985-08-15,24.67,11.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.9,19.3,22.8,légère/nulle,bas
09908X0345/AUBE,1985-08-25,24.47,11.6,Aube Rouge - 810,MONTPELLIER-AEROPORT,8.6,20.9,15.3,18.1,légère,bas
09908X0345/AUBE,1985-09-05,24.03,12.04,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,28.4,12.7,21.3,légère/nulle,bas
09908X0345/AUBE,1985-09-15,24.27,11.8,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,23.4,11.6,18.1,légère/nulle,bas
09908X0345/AUBE,1985-09-25,23.89,12.18,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,27.0,15.7,21.2,légère/nulle,bas
09908X0345/AUBE,1985-10-05,24.01,12.06,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,21.6,18.2,20.0,légère/nulle,bas
09908X0345/AUBE,1985-10-15,25.39,10.68,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,26.2,9.4,17.3,légère/nulle,bas
09908X0345/AUBE,1985-10-25,23.77,12.3,Aube Rouge - 810,MONTPELLIER-AEROPORT,20.6,17.0,8.9,13.3,modérée,bas
09908X0345/AUBE,1985-11-05,23.85,12.22,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.6,18.0,13.8,15.7,légère,bas
09908X0345/AUBE,1985-11-15,24.55,11.52,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,9.9,1.2,5.1,légère/nulle,bas
09908X0345/AUBE,1985-11-25,24.31,11.76,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,8.6,-3.5,1.9,légère/nulle,bas
09908X0345/AUBE,1985-12-05,23.71,12.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,21.6,15.6,12.9,13.8,modérée,bas
09908X0345/AUBE,1985-12-15,24.67,11.4,Aube Rouge - 810,MONTPELLIER-AEROPORT,0.0,15.6,0.2,6.2,légère/nulle,bas
09908X0345/AUBE,1985-12-25,24.71,11.36,Aube Rouge - 810,MONTPELLIER-AEROPORT,3.7,11.6,7.1,9.2,légère,bas
09908X0345/AUBE,1986-01-05,24.51,11.56,Aube Rouge - 810,MONTPELLIER-AEROPORT,1.4,6.5,-2.9,1.7,légère,bas
